1 -> 5 [ 0 0 0 ]
1 -> 5 [ -1 0 0 ]
1 -> 6 [ 0 0 0 ]
1 -> 7 [ 0 0 0 ]
2 -> 5 [ 0 0 0 ]
2 -> 6 [ 0 0 0 ]
2 -> 6 [ 1 0 0 ]
2 -> 8 [ 0 0 0 ]
3 -> 6 [ 0 0 1 ]
3 -> 7 [ 0 0 0 ]
3 -> 8 [ 0 0 0 ]
3 -> 8 [ -1 0 0 ]
4 -> 5 [ 0 0 1 ]
4 -> 7 [ 0 0 0 ]
4 -> 7 [ 1 0 0 ]
4 -> 8 [ 0 -1 0 ]
